Timestamp,Hour of Day,Day of Week,Is Weekend,Is Holiday,Season,Week of Year,Month,Historical Electricity Load,Peak Load Indicator,Load Sector Type,Transformer Load Level,Voltage Level,Current Level,Power Factor,Region ID,Demand Response Signal (Binary),Grid Frequency (Hz),Solar PV Output,Wind Power Output (kW),Solar Panel Temperature (°C),Wind Speed (m/s),Wind Direction (degrees),Inverter Efficiency (%),Battery State of Charge (SOC) (%),Battery Discharge Rate (kW/h),Renewable Forecast Error,Curtailment Event Flag,Temperature (°C),Humidity (%),Solar Irradiance (W/m²),Cloud Cover (%),Rainfall (mm),Snowfall (mm),Visibility (km),Weather Condition,Atmospheric Pressure (hPa),Dew Point (°C),Smart Meter Reading per Building (kW),Building Type (Encoded),Building Occupancy Rate (%),Public Transit Operational Load (kW),EV Charging Station Load (kW),EV Charging Session Count,Traffic Congestion Index,Human Mobility Score,Region Urban Density Index,Construction or Maintenance Activity Flag,Time Since Last Peak (hours),Time Until Next Predicted Peak (hours),Region/Zone ID,Latitude,Longitude,Altitude (m),Distance to Nearest Substation (km),Area Type,Electricity Load,Renewable Energy Load,Net Load,Curtailment Risk / Surplus Flag
2021-01-01 05:00:00,5,4,0,0,2,53,1,470.8290637771636,0,Residential,53.15418187416444,227.64233368138517,2.068284295644894,0.8797784965526091,R1,0,49.878898589263,6.589412931894032,76.49462513921635,20.374092110178932,12.174068440984222,197.02532316671272,90.25585813815762,15.73998690061952,2.784895383756373,-11.004390506233538,0,39.95989077398051,50.34179342964039,667.8406300703397,46.9506239922498,0.0,0.0,11.073285399935006,sunny,1028.7376438762358,39.39235474710459,0.546340218516781,0,48.23481732739602,15.333056811508769,16.57962151301767,5,58.90558633825928,31.26274406045553,53.56953756282543,0,4.498612955472808,5.17177265523946,ZoneA,39.2435459211236,-100.18272576654644,284.9041042398724,0.6644429093171814,Urban,467.77370587555976,83.08403807111038,384.68966780444936,0
2021-01-01 05:30:00,5,4,0,0,0,53,1,106.39609659928968,0,Industrial,69.65573581252072,226.9988406479626,0.4687076651827148,0.8833592157207465,R2,0,50.155328951404506,44.56402429522873,37.29532106875101,28.85472069545074,5.125087472909415,208.2169706109357,93.73767988044158,43.81466616622276,22.39173532760732,31.26850049893728,0,31.85518076642793,51.68331503114669,701.8175629672438,96.64274163050818,0.0,0.0,7.784385999569038,rainy,1003.8442178232358,29.22818800964495,0.2137430649617656,1,43.87479138464608,12.971625587322926,20.994039082930623,2,53.91220675010684,78.39407714550941,46.07976168564908,0,1.7640444973690392,11.306027924615345,ZoneA,36.77461426852624,-117.28566966228006,22.717239623576518,4.299045931198084,Suburban,134.88434426973836,81.85934536397974,53.02499890575862,0
2021-01-01 06:00:00,6,4,0,0,0,53,1,491.7080932981934,0,Residential,93.66691265412511,230.16010402630016,2.1363741356408426,0.7260879075400559,R1,0,50.16448482666088,137.7873668790361,22.236358624635013,21.4407791684614,6.041126169553409,129.70098610111953,94.60513183715848,46.00196860914502,1.8794195543166548,3.015653894704064,0,6.521184604759345,18.163691364826096,603.9662602540983,47.35373058107072,0.0,0.0,5.102821229097495,cloudy,1011.709334618984,5.64521935912241,0.6207637711861898,0,96.2969654660748,4.730057251098712,17.72095354809963,1,80.73353172690216,27.19779922130901,66.01380382359837,0,1.6622816764988702,0.9506924331257316,ZoneA,40.51131382258664,-69.1372875211755,10.540244309739744,4.846464089802304,Urban,513.8680788830719,160.02372550367113,353.8443533794008,0
2021-01-01 06:30:00,6,4,0,0,1,53,1,366.3253141087176,0,Commercial,43.95111793205083,229.1640089125404,1.5985290004615182,0.9539465541332572,R1,0,49.60411237008829,35.35803804597902,67.85003786345416,47.032064687649736,4.659103004009189,336.41003250997954,88.01329496017773,49.94947561335428,4.098152909796421,-7.813243776565279,0,18.86342740333429,13.59276245278654,77.31751403266225,56.13459397605784,2.146901268438845,0.0,8.849418060108727,sunny,1004.4802613300676,15.935607730221127,7.717056364756267,1,45.292815518979744,20.03394637135041,17.550400408767622,5,76.78059890455499,99.72503508473416,76.73545938160828,0,5.471489684827975,3.902458837676553,ZoneB,28.849361462221605,-110.632721190951,79.13859928026798,2.370215366131255,Rural,305.75465937894086,103.20807590943318,202.54658346950768,0
2021-01-01 07:00:00,7,4,0,0,2,53,1,669.6570862063483,0,Residential,63.54307567239733,235.40773335723716,2.844669020240413,0.7107419960026679,R2,0,49.86062135553066,28.117148096378287,47.14989702462167,30.602200120710386,2.00643906023354,122.9249639933132,90.46196791111164,19.941163662514004,23.63480400597476,-7.766640600133654,0,23.044491723685585,26.340845272427067,109.1524673084148,49.710711405187695,0.0,0.0,2.2614198719613032,cloudy,1007.4573829553192,22.36154861307288,0.4643231413437049,1,96.85988658356705,4.416885170614945,9.971450392336076,1,31.15569010607068,27.11888922590152,59.7090651383176,0,6.788767690916094,3.7632514100276175,ZoneB,32.89746686726525,-88.23243816390601,73.79206694970723,0.5249372553041523,Suburban,659.2125066878938,75.26704512099995,583.9454615668939,0
2021-01-01 07:30:00,7,4,0,0,1,53,1,467.1146141809046,0,Residential,55.28678602251442,227.65768943951431,2.0518288458910625,0.6924906214310069,R3,0,50.02510665431849,40.6725278775265,237.3030260811846,28.913336152892825,2.4865793992120784,159.57037030526843,90.71973296573788,46.95097975187805,9.638380561074024,-13.154703607090116,0,29.985180905461878,30.39334235721579,91.15396727576692,66.14284110969038,12.601328948665756,0.0,8.456179491999086,sunny,1001.1284353441242,29.599023655083588,0.5003854513395809,1,87.00054826299404,11.535003018311931,7.774000121922548,2,72.73461953630587,64.47491937579237,64.96264178800777,0,14.421021252651848,4.774870168121883,ZoneA,38.634068672222895,-94.84255528318496,30.60135858187549,9.534072891311922,Urban,461.4437274722834,277.9755539587111,183.4681735135723,0
2021-01-01 08:00:00,8,4,0,0,1,53,1,370.75589264956176,0,Industrial,47.161091257652416,227.92400511659585,1.62666452118503,0.6554316535419771,R3,0,49.73886868682398,5.769061940464166,111.3198295136048,23.453215601167575,3.5853407147355143,201.73404112609236,92.38954525968072,18.87141191597198,2.0234148207007583,-34.72422693445939,1,37.92476790466585,40.46504979059215,98.82295796017289,34.90825965003778,0.0,0.0,5.595340882671796,sunny,1024.7254292093587,36.92129249608771,2.236707964199025,0,75.81446372817528,1.531293520710193,3.9685635759683615,2,88.40588211939752,22.86403708792381,64.33699324502646,0,13.13088363706272,5.40368830259701,ZoneA,36.166932937482805,-123.72687935496506,106.52277206375828,5.815663791329933,Suburban,368.8671590991157,117.08889145406896,251.77826764504675,0
2021-01-01 08:30:00,8,4,0,0,2,53,1,601.9025560075111,0,Residential,82.86420766419849,225.9820764160933,2.663496882377733,0.756551438274008,R1,0,50.05072362939232,46.48897103566716,12.182175785228011,23.27928142552908,1.6199437935108172,187.8500544887072,92.62327962526196,24.74775236011611,7.427753619876407,-23.104326163921563,0,7.389027805863829,31.045230743807146,17.973079257893286,45.285806299691714,0.0,0.0,4.494515472367706,sunny,1016.7125948190552,7.18023775433808,3.3239105085584457,0,88.82758651549683,20.87494454646765,3.6671306936767016,2,87.65137930736707,16.48231970598851,79.96843221489365,0,2.9659109064923204,3.73486511147108,ZoneA,34.41110249996698,-105.25653787265657,137.9396116455623,4.207087716444754,Urban,599.2726236309378,58.67114682089517,540.6014768100426,0
2021-01-01 09:00:00,9,4,0,0,1,53,1,167.8178145724624,0,Residential,28.883649409021764,230.7502929309196,0.7272702124920055,0.7291592883471142,R2,0,49.97481912656325,45.7985371905149,104.56563227433575,27.696330875737907,1.111743344358336,175.90319492718197,93.99480627168144,5.077427317976278,0.4547393804833795,1.4531244955529004,0,22.455710480850424,17.281778440745068,423.2948728395146,23.110064617403392,0.0,0.0,13.311865576620749,cloudy,1010.5471039720528,21.00673229324995,0.2726273456503478,0,97.82637904361258,61.98014981290428,12.470742766357256,3,82.36532760480124,80.0695474987103,80.34691542333421,0,1.599041370976246,3.109524230477395,ZoneA,32.39583590113798,-84.00884232162325,748.9888235243626,3.1337094654104733,Urban,175.6346806202371,150.36416946485065,25.27051115538646,0
2021-01-01 09:30:00,9,4,0,0,0,53,1,700.0266354299066,0,Residential,89.20760592313991,228.8708053122746,3.058610443891174,0.9486794814434168,R1,0,49.947110757200974,11.347937601235431,62.68923039977497,51.79937814167461,15.111463184492758,301.9368549817244,91.0316943293344,36.81024101945584,10.48319503976557,5.590978062175601,0,25.44248776538757,3.1559868055939995,353.19297327901364,50.76888279035997,0.0,0.0,10.86159644442601,cloudy,1016.5926039902196,21.46363484967288,0.7442831181798267,1,92.2564473985596,2.633889238207809,1.1331747735522542,4,89.49575111731824,1.271080453812807,16.01210125339973,0,0.5553999340759784,10.40592191646125,ZoneB,39.26250843568692,-65.52162937378154,54.56846776487798,1.6195488693965656,Urban,703.6340344719049,74.0371680010104,629.5968664708945,0
2021-01-01 10:00:00,10,4,0,0,0,53,1,325.71184419511616,0,Residential,65.30577031100194,229.28202976218805,1.420572927293715,0.8452649692016408,R1,0,50.2104704397153,25.781749032600334,36.483640339948366,20.33667366788912,0.9415649339702392,260.28616199393264,92.04220744045617,54.67256249636839,20.4583598408793,-11.1993783928926,0,23.452499354009944,34.52059095590453,161.88181484056156,25.903623667704142,0.0,0.0,8.184064155641762,rainy,1023.49088465194,23.23128231537504,0.8658771937732883,0,89.27935243721089,9.12648269856224,4.564347777568477,1,70.08145518737268,49.41356817122211,18.758888978159508,0,0.1185445972837275,5.62203938522755,ZoneA,37.45551037210648,-121.5054693176682,601.9290166016194,0.2455821067548025,Suburban,336.25998951919223,62.265389372548704,273.9946001466435,0
2021-01-01 10:30:00,10,4,0,0,2,53,1,554.4132747988524,0,Commercial,80.81765760368418,227.77303522817957,2.434060178560863,0.8046651157289961,R2,0,50.00409330124748,27.01906739944688,123.74772511512744,47.66859460355278,3.380276784165679,129.8480189848447,91.17430528097648,61.21615738992362,0.6678073587833909,-49.24273550626752,0,9.44258302699465,37.65687000821073,564.7268182326964,52.34162358706767,0.0,0.0,10.440083088326386,rainy,1012.220582313746,9.474516548456126,0.1533277706080696,0,66.80895188222686,9.57781523168934,6.19166548776216,6,27.80116435577772,55.91919663875815,31.37805811311113,0,4.855018106180311,8.26122917934186,ZoneA,32.06710226740467,-95.5134651524257,59.452638180442094,0.248752221145036,Rural,585.0640542213149,150.76679251457432,434.2972617067406,0
2021-01-01 11:00:00,11,4,0,0,2,53,1,276.4573780788426,0,Commercial,60.44496288538842,220.7234305157525,1.2525058052643507,0.7265621352022494,R1,0,49.90041163152361,0.7459826838817774,94.80801563674822,45.08305766365541,1.135879554075088,178.2629924327931,92.6527948622367,31.19796273745094,9.452741128365174,67.90786911623252,0,20.246491771128888,35.459768831349486,41.11739851219206,53.78160267633169,4.601369942649215,0.0,7.044060774285601,cloudy,1010.2043649950645,16.427561172711094,3.215183109598155,1,72.93323585486024,20.804213712890977,11.892349650629804,2,88.80548651238908,69.2224693814992,80.5129727972452,0,0.2863489786739368,3.66769305817656,ZoneA,25.29905112877029,-68.86107269873143,504.5193621776684,5.991098844271057,Urban,256.12967968067204,95.55399832063,160.57568136004204,0
2021-01-01 11:30:00,11,4,0,0,0,53,1,1213.6499877010838,1,Residential,22.330821887889883,232.45523034390573,5.221005291666486,0.6901193484956795,R1,0,50.27531781898392,6.689362762455634,94.08714213671811,43.05298014260634,0.0332662293900102,153.09111698849625,90.03168193929274,21.551342985622853,24.32788406935273,5.541575738341705,0,29.128073183604336,9.767879992823971,30.80197939517933,70.36714939477154,0.0,0.0,8.37919842947493,cloudy,999.68238565291,27.731356658020715,6.61059771734026,1,90.58362967038364,27.051886977885783,9.279221029201564,2,98.79297289001858,31.994532811001964,60.755250774921,0,0.5235824887965689,2.914695809231633,ZoneA,41.02854407354424,-69.3138117410584,47.62336685366108,2.071202988342076,Suburban,1228.011370653859,100.77650489917374,1127.2348657546856,0
2021-01-01 12:00:00,12,4,0,0,0,53,1,390.3772032940529,0,Commercial,32.23743314049677,224.32829089920824,1.7402049546637486,0.7077173271767443,R2,0,50.0070168020988,119.03302192305593,28.61519457733172,34.2770546646622,4.213749310477205,199.2768966727628,95.0310928906188,31.10449673286281,9.606238683918926,-1.6443217820151648,0,5.799686137613433,33.164447604236024,18.163493217368053,43.29906425454764,0.0,0.0,10.082928003500523,cloudy,1006.8626740192244,5.370761586914782,0.3255813982903147,0,94.12696787301618,10.245333026736844,0.5979517554036576,2,76.82245046131685,44.54040631730752,56.54095427672704,0,18.535731875858858,0.3065469606295097,ZoneA,41.94590372238769,-69.81988257087727,188.1075589988932,4.165057331944785,Rural,374.5815976280041,147.64821650038763,226.93338112761649,0
2021-01-01 12:30:00,12,4,0,0,1,53,1,229.06116264198343,0,Commercial,63.80126594693043,228.5662611762013,1.002165242863209,0.9055893904557124,R2,0,50.3485875346925,174.96772245952025,88.21677456141478,20.832992613812078,18.073122674471527,91.8142339558464,93.59608265001285,14.480842895409577,7.157505900544441,-4.217872613811037,0,22.730260401211243,30.237909305289683,0.9904289652120436,52.66787398292663,0.0,0.0,6.750300457411339,sunny,1009.4494621936632,19.19511645641156,3.2667463444294147,0,60.034096645017286,2.924340721890476,12.724077222444802,5,89.89875526720023,71.59945479450323,82.13357907108266,0,12.009277875170056,17.287294483781704,ZoneB,37.52797646873709,-68.299050136039,18.430751808013863,0.5464390474816496,Suburban,247.1405790662152,263.18449702093505,-16.04391795471986,1
2021-01-01 13:00:00,13,4,0,0,1,53,1,175.31913128151788,0,Residential,59.70998208895335,232.93098839226815,0.7526655533967475,0.8834893774271562,R2,0,50.24316508540491,69.76913195463968,6.865302168834146,38.84217029937852,5.116718005680784,91.8456754525487,92.20883239113915,21.67821978716569,2.933214981677285,2.003477165669431,0,15.672012877989712,46.63168900871242,160.44532650228294,24.24385134297821,0.0,0.0,10.98725409300424,sunny,1015.339763872658,13.174245582675386,1.4444942201375512,0,96.14286078161994,6.141965285523478,2.4337843462967665,2,75.12793154799029,4.409724950695846,53.54508511547989,0,1.65358109629749,0.8194330651898153,ZoneC,27.80247761183786,-122.2676291437763,456.8308232133616,13.089076991483102,Urban,146.25015648070422,76.63443412347382,69.6157223572304,0
2021-01-01 13:30:00,13,4,0,0,0,53,1,464.6067154509055,0,Residential,85.55799627056021,228.7632833856641,2.0309496724071803,0.8058053830511842,R2,0,50.08309716575511,13.234569164197971,223.05996819412937,59.202361741898585,4.793819094502531,149.6736668584028,91.0408297509277,34.16302897737769,37.98382538799418,0.4543287140640855,0,27.278443337348374,32.135934963005546,655.3912238394381,84.58046893818083,0.0,0.0,7.811481005641247,cloudy,1011.433892706826,24.883501796723795,0.1330537287180419,0,61.59721242077221,15.930422702639486,5.924903174895393,3,79.7918436756409,57.61245751295838,81.28891480561113,0,4.947915583450544,5.307197736688824,ZoneB,25.95268498965157,-78.19469209199737,434.9851091015713,2.5821042572961077,Suburban,461.8463907952541,236.29453735832732,225.55185343692676,0
2021-01-01 14:00:00,14,4,0,0,0,53,1,818.2917346723258,0,Residential,48.066947252812064,237.34922470031628,3.447627586336225,0.9636245416339276,R2,0,49.98378245865533,7.889613413988601,63.43823603257714,44.83478813536402,5.199799958359197,152.60505849771545,94.39589504939694,23.50316130684281,48.15182903040797,13.737710570463875,0,33.826668679064284,31.88076224423072,164.7382018991707,70.82950475597193,0.0,0.0,10.75288182141125,cloudy,1019.583995608977,31.26217051396444,1.3952085938336636,1,81.83937238521139,10.599403894945056,14.680282868294112,3,79.72514142337765,38.33360130870811,17.525776057124155,0,4.0217979426751125,0.5129260819641372,ZoneC,33.933970753291895,-70.84987997095797,187.4095762208041,5.815261411959406,Urban,827.5583068786688,71.32784944656574,756.230457432103,0
2021-01-01 14:30:00,14,4,0,0,2,53,1,489.6492803929453,0,Residential,56.120348488448045,241.47015490054105,2.0277838501185643,0.7326606273254544,R1,0,49.77330482624112,115.9896516834995,34.91013489186599,40.75508541809281,16.536876845719316,185.000439810547,93.9754326453688,23.44090508719493,2.1910078774772046,17.130090414995923,1,-0.5021299137062449,27.399021469788188,48.34057423016733,34.27267317940673,0.0,0.0,8.699188414369662,sunny,1007.6113104377082,-1.6987659041599676,2.1420228616833312,1,89.53220352131392,7.947726808941887,41.760711221331455,2,46.51400888259169,66.76692529306703,71.58414441450985,0,0.2062079252847261,10.877918965650736,ZoneA,34.73203564406707,-94.48103152454112,1.6722164753437805,1.3380036872756154,Urban,488.0787891697375,150.89978657536548,337.17900259437204,0
2021-01-01 15:00:00,15,4,0,0,2,53,1,944.9879116351024,0,Residential,55.4124404540247,228.6487079888761,4.132924782068205,0.8009608917084516,R3,0,50.127273268279815,57.85765321188007,17.519967391736632,38.04050162875862,1.0235495176169174,188.4301121730053,95.0974812579826,41.87395671649842,7.636326139465739,-17.682467143779192,0,20.59062649441936,49.97093558308418,425.37673475838267,56.949078123728405,0.0,0.0,10.15560836747682,sunny,1021.799433336617,17.836811267770017,0.1298887102679345,0,48.49899600843092,0.9958201425079858,2.162687717970352,3,93.27284123602205,56.14539140620919,79.52714738075125,0,10.103509320515249,1.9642688994175488,ZoneB,38.89545764537301,-90.50283050848144,638.2458982838276,1.27740553941113,Urban,927.2296997248748,75.3776206036167,851.8520791212582,0
2021-01-01 15:30:00,15,4,0,0,2,53,1,719.2529113305752,0,Residential,75.85268831941406,223.3289917600575,3.2205980319086094,0.7605322355522763,R2,0,49.98725116349818,42.46130547345373,260.63033352276915,34.000378969525975,1.138174811758984,333.79282926889005,93.35487616133902,17.124449844995247,44.537947874706624,4.910013656761088,0,23.60197652689844,24.14872142488065,345.173119148927,29.06139075941598,0.0,0.0,7.379323894371653,sunny,1001.6339310612224,23.712471373827796,1.7818230215227455,0,95.34860253390364,4.910173422310429,3.920817714945492,0,46.67476674712815,74.20964486811673,83.19199182884577,0,2.665776633169897,15.997743589789426,ZoneB,26.3661302491768,-77.41854349975239,76.73181886285973,2.6738644566216685,Urban,726.7893930255707,303.09163899622285,423.69775402934783,0
2021-01-01 16:00:00,16,4,0,0,2,53,1,231.09670696959327,0,Commercial,51.63198898938072,228.845148835318,1.0098387846355248,0.7152233501333345,R1,0,50.04651140155249,41.32108644926751,76.50285606420168,42.14419547630408,3.2581455941396125,263.931238628411,94.81393768898704,49.0773585706754,8.439209711038526,13.01883198219169,0,23.02556695783772,58.64902228025103,312.68539667124406,21.528970515826774,0.0,0.0,11.021585832160223,cloudy,996.533733759786,20.145075586119475,3.105164204905476,0,62.758749695134455,8.220766576701,27.661198146220656,6,93.4772591329487,8.46521523539144,60.72791779174942,0,14.796931864296084,3.4037646047601906,ZoneB,36.89464454949119,-74.00705221699202,3.565009983607559,0.4880760549446603,Urban,263.1422848819065,117.8239425134692,145.3183423684373,0
